human_written_content,ai_generated_content,BERTScore_Precision,BERTScore_Recall,BERTScore_F1
"""Thermal scanners are effective in detecting people who have a fever. They cannot detect people who are infected with COVID-19. There are many causes of fever. Call your healthcare provider if you need assistance. """,Thermal scanners can detect fever but not COVID-19. Various factors can cause a fever. Contact your healthcare provider for help if needed. #StayInformed #HealthTips,0.9219420552253723,0.9137916564941406,0.9178487658500671
"""The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency. #facts #publichealth""",Wearing medical masks for extended periods does not lead to CO2 intoxication or lack of oxygen. Stay informed! #health #truth,0.9346418976783752,0.9251190423965454,0.9298560619354248
"""By when can we expect the results then??""",When will the results be available?,0.9022836089134216,0.8855445384979248,0.8938356637954712
experts say you do nt need to wear gloves at the grocery store especially if you are diligent about washing your hands and not touching your face. getty images experts say wearing gloves while grocery shopping probably wo nt lower your risk of contracting the virus that causes covid-19. they say the gloves can make you more conscious of touching items as well as send a message to people nearby that you are taking precautions. the centers for disease control and prevention provides tips on. ,"Health experts recommend against wearing gloves at grocery stores, stating that diligent handwashing and avoiding face-touching suffice. Wearing gloves may not reduce COVID-19 risk. Experts suggest gloves could heighten awareness of touching surfaces and signal precaution to others. The CDC offers guidance on the matter.",0.9040238857269287,0.8712421655654907,0.8873303532600403
the goals of cdcs global response to covid-19 are to limit human to- human transmission minimize the impact of covid-19 in vulnerable countries with limited preparedness capacity and reduce specific threats that pose current and future risk to the united states. cdcs global covid-19 response works toward these goals by meeting the following objectives strengthen capacity to prevent detect and respond to local covid-19 cases mitigate covid-19 transmission in the community across bord. ,"CDC's global response to COVID-19 aims to reduce human-to-human transmission, lessen the impact in unprepared nations, and address threats to the United States. By enhancing local response capabilities and curbing community transmission, CDC combats the pandemic worldwide.",0.895639181137085,0.8564294576644897,0.8755955696105957
"what your doctor is reading on medscape.com april 17 2020 -- as of april 9 2020 severe acute respiratory syndrome coronavirus 2 sars cov-2 had infected 1,436,198 people and caused 85,522 deaths. by the time you read this those numbers will have increased. as the numbers grow more and more neurologic symptoms are being reported in covid-19 patients. neurologists in turn may increasingly find themselves involved in caring for patients with the novel virus. covid-19 may affect the nervo. ","Neurological symptoms in COVID-19 patients are on the rise as the global death toll surpasses 85,000. Healthcare providers, including neurologists, are increasingly treating individuals affected by the novel coronavirus. The virus, known as SARS-CoV-2, has infected over 1.4 million people worldwide, with numbers continuing to climb rapidly.",0.8834049701690674,0.845249354839325,0.8639060258865356
from managing good airflow to using desk shields experts say there are number of effective ways to reduce risk of spreading covid-19 in classrooms. halfpoint images getty images new research shows that running air conditioning with windows slightly open creates good airflow that may reduce spread of covid-19 in classrooms. good airflow can quickly move aerosolized particles that may contain novel coronavirus out of room. using plastic screens around desks can also sh. ,"Experts suggest various strategies to minimize COVID-19 transmission in classrooms, from improving airflow to utilizing desk shields. Recent studies indicate that air conditioning, along with partially open windows, enhances airflow, decreasing virus spread. This airflow helps to swiftly eliminate potentially infected aerosol particles. Additionally, placing plastic barriers around desks can further mitigate risks.",0.9218175411224365,0.8918203115463257,0.9065708518028259
students and staff members two teachers one principal and one emergency medical technician traveled from 21 states and territories and two foreign countries to attend faith based educational retreat for boys in grades 911. in effort to prevent introduction of covid-19 all attendees were required to provide documentation of either positive serologic test result within past 3 months or negative sars cov-2 rt pcr result 7 days before travel to self quarantine within their house. ,"Attendees from 21 states, 2 foreign countries, and territories gathered for a boys' educational retreat. To curb COVID-19 spread, they needed recent positive serologic tests or negative PCR results, followed by a 7-day pre-travel self-quarantine. The event hosted students, teachers, a principal, and an emergency medical technician.",0.8975441455841064,0.8659151792526245,0.8814460635185242
in united states approximately 180.000 patients receive mental health services each day at approximately 4.000 inpatient and residential psychiatric facilities 1. sars cov-2 virus that causes coronavirus disease 2019 covid-19 can spread rapidly within congregate residential settings 24 including psychiatric facilities. on april 13 2020 two patients were transferred to wyomings state psychiatric hospital from private psychiatric hospital that had confirmed covid-19 cases. ,"About 180,000 individuals in the United States access mental health services daily at around 4,000 inpatient and residential psychiatric facilities. The SARS-CoV-2 virus can swiftly spread in such settings. On April 13, 2020, Wyoming's state psychiatric hospital received two patients from a private facility with confirmed COVID-19 cases.",0.9141045808792114,0.8898024559020996,0.9017897844314575
many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. getty images grocery workers are becoming concerned about their health during the covid-19 pandemic. a union official says 10 percent of their membership has declined to come into work due to health concerns. experts say shoppers can help protect grocery employees health by wearing face masks observing physical distancing and not coming in. ,"Amid the COVID-19 pandemic, grocery workers are increasingly worried about their health. A union representative mentioned that 10% of their members have opted out of work due to safety concerns. To support these workers, experts suggest that consumers wear masks, practice social distancing, and avoid entering if feeling unwell.",0.9072089195251465,0.8969372510910034,0.902043879032135
camp administrators may consider implementing several strategies to encourage behaviors that reduce the spread of covid-19. staying home when appropriate educate staff campers and their families about when they should stay home and when they can return to camp. actively encourage employees and campers who are sick or have recently had a close contact with a person with covid-19 to stay home. develop policies that encourage sick employees to stay at home without fear of reprisal and ensu. ,"Camp administrators may adopt various measures to promote practices that limit the transmission of the coronavirus. These include educating staff, campers, and families on when to stay home and return to camp, urging unwell individuals to refrain from attending, and creating policies that support sick employees in staying home without consequences.",0.9181618094444275,0.8913798928260803,0.9045726656913757
new research suggests that wearing masks not only protects others from spread of covid-19 but may reduce amount of virus that gets through to wearer as well resulting in less severe illness if they do become sick. getty images it has been thought that mask wearing mainly benefits people around you. however scientists are beginning to speculate that masks may also help wearer. it is known that lower viral dose can lead to less severe illness. wearing mask may re. ,"Recent studies indicate that wearing masks can not only prevent the spread of COVID-19 to others but also reduce the amount of virus that reaches the wearer, potentially leading to milder illness if infection occurs. While masks were traditionally believed to primarily benefit those around you, researchers now suggest they could offer personal protection by decreasing viral exposure. This new insight highlights the importance of mask-wearing in mitigating the severity of illnesses.",0.9216295480728149,0.9093163013458252,0.9154314994812012
during march 2728 three symptomatic university of texas students had positive test results for sars cov-2. all three had traveled to cabo san lucas mexico during march 1419 and became symptomatic after returning march 2225. on march 28 utha covid-19 center multidisciplinary team established in early march to conduct testing contact tracing and monitoring for university of texas community with authority delegated from austin public health initiated investigation. additio. ,Three University of Texas students tested positive for SARS-CoV-2 after traveling to Cabo San Lucas from March 14-19 and showing symptoms later in March. A multidisciplinary team from the UT Health Austin COVID-19 Center began investigating the cases on March 28.,0.8824803233146667,0.8519718647003174,0.8669577240943909
"""OMG Maybe he is forcing the herd immunity theory on the population and perhaps choosing red states on purpose. What is going on? And making people sign a document not to sure him if they got infected. This is bad... """,The individual might be implementing the herd immunity concept selectively in certain regions and requiring people to sign waivers against suing if they contract the virus. Concerns arise regarding this approach.,0.9040541648864746,0.8845744729042053,0.8942082524299622
"""Black people: Can you please stop killing us? The answer we get ..“HoW Do yOu EXpECt PoSiTive ReSuLTS WhEN YoUR LOoting” .. so what does that mean? Keep killing us?""","Summary: The tweet expresses frustration about black people being killed and the response blaming looting for lack of positive outcomes, questioning the justification for continued killings.

Revised post: Urging black people to end the violence, the justification of looting as a reason for lack of positive outcomes is questioned, highlighting the ongoing issue of black people being killed. #StopViolence",0.8301150798797607,0.779236376285553,0.8038715124130249
eating and drinking on site at locations that offer such options might be important risk factors associated with sars cov-2 infection. efforts to reduce possible exposures where mask use and social distancing are difficult to maintain such as when eating and drinking should be considered to protect customers employees and communities. findings from case control investigation of symptomatic outpatients from 11 u.s. health care facilities found that close contact with persons with known cov. ,A study suggests that dining in places offering food and drinks could increase the risk of COVID-19 transmission. Measures to lessen exposure during mask-off activities like eating and drinking are vital to safeguard customers and staff. Research on symptomatic outpatients revealed close contact with known COVID-19 cases as a significant factor.,0.8989460468292236,0.8810133934020996,0.8898893594741821
"""Alright, Im curious, when you say ""focus on what these protests are actually about"" what do you mean? Are you condemning people who are outraged by the results?""","Summary: User asks for clarification on the meaning of ""focus on what these protests are actually about"" and questions if expressing outrage at the results is being condemned.

Revised post: Can you explain what you mean by ""focus on the true purpose of these protests"" without criticizing those upset by the outcomes? #clarification #protests",0.8826407194137573,0.915229082107544,0.8986395597457886
"""When can we expect the result?""",Anticipating the outcome's timing.,0.8829882740974426,0.8930536508560181,0.8879924416542053
"""Scott ever heard of herd immunity? How does that work? What is the mortality rate for COVID-19 Scott?""","Summary: Individual questions Scott about herd immunity, its functioning, and inquires about the mortality rate of COVID-19.

Revised post: Scott is asked about herd immunity and the mortality rate of COVID-19. How does herd immunity function? #COVID19 #HerdImmunity",0.8689879179000854,0.8889603018760681,0.8788606524467468
experts contend that staying home and practicing social distancing are key to flattening the curve of covid-19 cases. flattening the curve refers to slowing the number of new cases so that hospitals are nt overwhelmed at any one time. many city and state governments have closed nonessential businesses and limited group gatherings. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and f. ,"Adhering to experts' advice, staying home and maintaining social distance can help reduce the spread of COVID-19. Flattening the curve means slowing the rate of new infections to prevent hospitals from becoming overburdened. Numerous local governments have enforced closures of nonessential establishments and restrictions on gatherings. All information is sourced from publicly accessible data, though some details may have changed. For more updates, visit our dedicated coronavirus section.",0.9005561470985413,0.8932515978813171,0.8968889713287354
"""Masks don't protect against the virus, but they do make you hypoxic in minutes. So is your goal to sicken your people by making the wear masks? Texas is building herd immunity, we won't need that DS vax. Just what is your goal with mark usage?""","Summary: Masks are claimed to cause hypoxia quickly and are believed not to offer protection against the virus. The tweet questions the intention behind mandating mask-wearing and suggests Texas aims to achieve herd immunity without relying on vaccines.

Revised post: Masks may induce hypoxia rapidly and are doubted to provide virus protection. Texas pursues herd immunity without depending on vaccines. What's the purpose behind enforcing mask usage? #COVID19",0.8583537340164185,0.8755037188529968,0.8668439388275146
"""When can we expect the results for creativity challenge 2 ? Can you please confirm.""",Anticipating the outcome of creativity challenge 2. Seeking confirmation on the release date of results. #excited #creativity,0.8843578100204468,0.8832629919052124,0.8838101029396057
deciding to go out operator welcome and thank you for standing by. at this time all participants are in listen only mode until the question and answer session. you may press 1 to answer a question. this is being recorded. if you have any objections you may disconnect at this time. i will now turn it over to paul fulton. thank you. you may begin. paul fulton thank you all for joining us today for this briefing to update you on the cdcs covid-19 19 response. we are joined by director dr. rob. ,"During a recent briefing, Paul Fulton expressed gratitude to participants for joining to discuss the CDC's COVID-19 response. Dr. Rob, the director, was also present. Participants were informed that the session was being recorded and given the option to ask questions.",0.8663375377655029,0.81595778465271,0.8403933048248291
what your doctor is reading on medscape.com april 27 2020 -- because of stark racial disparities in covid-19 infection and mortality the pandemic is being called a sentinel and bellwether event that should push the united states to finally come to grips with disparities in healthcare. when it comes to covid-19 the pattern is irrefutable blacks in the united states are being infected with sars cov-2 and are dying of covid-19 at higher rates than whites clyde w. yancy md northwest. ,"A recent article on Medscape.com, dated April 27, 2020, highlights the alarming racial disparities in COVID-19 infection and mortality rates in the United States. The pandemic is being described as a crucial event that should prompt the country to address healthcare disparities. Data shows that Black Americans are disproportionately affected by the virus compared to their white counterparts, emphasizing the urgent need for action. Clyde W. Yancy MD emphasizes the importance of acknowledging and tackling these disparities.",0.8955456018447876,0.8714110851287842,0.8833135366439819
effects of covid-19 go beyond numbers of cases and deaths. how many people are struggling under stresses of pandemic. is mental health suffering as americans try to manage isolation worries about jobs and constant stream of anxiety producing headlines. are they putting their future health at risk by delaying trips to doctor or avoiding emergency room when needed. household pulse survey is helping to answer these questions by innovating and capturing data in new ways. ,"The impact of COVID-19 extends beyond mere statistics on cases and fatalities. Many individuals are grappling with the mental toll of the pandemic, juggling isolation, job insecurities, and a relentless wave of anxiety-inducing news. Concerns arise regarding delayed medical care and underuse of emergency services. The Household Pulse Survey is pioneering in collecting data to shed light on these pressing issues.",0.8969917297363281,0.8882958889007568,0.8926226496696472
"""Can people wear masks while exercising during #COVID19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. . #facemask #sanitizer #clean #COVID19 #CoronaVirusUpdate #Coronavirus #corona #lockdown #Pandemics #QuarentineLife""",It is not recommended to wear masks while exercising during #COVID19 as they can hinder comfortable breathing. Stay safe and keep following guidelines. #facemask #stayhealthy #pandemicprotocols,0.8957760334014893,0.8772697448730469,0.8864263296127319
experts say surgical masks are an effective option to help stop the transmission of covid-19. getty images new research shows that the most effective homemade face masks are those made with tightly woven fabric and providing a good seal along the edges. bandanas were not found to be effective. n95 masks need to be properly fitted and should be reserved for those who need them. surgical face masks are another effective option in areas where they re readily available. all data and statisti. ,"New findings reveal that well-fitted homemade masks with tightly woven fabric are most effective in preventing COVID-19 spread. Bandanas are not as protective, while N95 masks require proper fitting and are recommended for specific individuals. Surgical masks are a viable alternative in easily accessible areas, according to experts.",0.9102533459663391,0.8781235218048096,0.8938997983932495
"""When can we expect preliminary results ? """,Anticipating the release of initial outcomes!,0.8698087930679321,0.8505286574363708,0.8600606918334961
the covid-19 pandemic can trigger anxious feelings in anyone. however people with an anxiety disorder such as agoraphobia may find that the pandemic has heightened their anxiety even further. read on to learn more about agoraphobia and covid-19 including how the pandemic may exacerbate anxiety how to take sensible precautions and other coping techniques. stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. ,"Individuals with agoraphobia may experience increased anxiety during the Covid-19 pandemic. Discover how the outbreak can worsen anxiety, precautions to take, and coping strategies. Stay updated on the pandemic and find more guidance on prevention and treatment.",0.9258381724357605,0.8910317420959473,0.908101499080658
"""Q: Can people wear masks while exercising during #COVID19? A: People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. The important preventive measure during exercise is to maintain #PhysicalDistancing https://bit.ly/3hKdH31""","Summary: It is not recommended for people to wear masks while exercising during COVID-19 as it can hinder comfortable breathing. Instead, maintaining physical distancing is crucial for preventing the spread of the virus.

Revised post: It's advised against wearing masks while exercising in #COVID19 times as it may impede comfortable breathing. Focus on maintaining physical distancing as a key preventive measure during workouts. Stay safe! #ExerciseSafety",0.8875219821929932,0.8650838732719421,0.8761592507362366
"""What is the advantage of the herd immunity scenerio? Most of Europe &amp; Asia is gradually returning to normal, but Swedes are mostly banned from travel because so many of them carry a deadly disease. Their strategy is terrible for their health &amp; terrible for their economy.""","Summary: Swedes are facing travel restrictions due to high COVID-19 cases as they aimed for herd immunity. This strategy affects both their health and economy negatively, unlike Europe and Asia gradually returning to normal.

Revised post: Swedes' pursuit of herd immunity led to travel bans due to a high COVID-19 burden. This approach harms their well-being and economy, contrasting with Europe and Asia's progress towards normalcy. #COVID19 #HerdImmunityFail",0.8653885126113892,0.8612625002861023,0.8633206486701965
virologists from germany have shown that combining samples and only testing individual samples if there is a positive result for the group could massively increase the capacity for coronavirus testing. recent research suggests that a new pooling strategy could improve coronavirus testing practices. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most re. ,German virologists have discovered a method to enhance coronavirus testing capacity by pooling samples and only testing individual samples if the group tests positive. This innovative pooling strategy could revolutionize current testing practices. Please refer to our coronavirus hub for the latest updates.,0.9336256980895996,0.8881180882453918,0.91030353307724
"""Yes, you are being a drama queen. What is the ACTUAL death rate of COVID? 0.2%? Seriously... this virus will not be something we will be able to find a safe vaccine for anytime soon. Our only hope is herd immunity. So, settle down and just do what you can to help who you can.""","The COVID-19 actual death rate is around 0.2%, making safe vaccine development challenging. Achieving herd immunity seems crucial. Let's focus on helping others while staying calm amidst uncertainties. #COVID19 #HerdImmunity #VaccineEfforts",0.8692445755004883,0.8621684908866882,0.8656920790672302
in this article we explore causes of burning sensation in nose along with their treatments and other symptoms. we also look into home remedies that can reduce irritation. burning feeling in nose can stem from infection allergic reaction or another cause of irritation. person may also experience burning irritation or itching in eyes throat or sinuses. burning sensation in nose may result from inflammation or irritation brought about by infection or alle. ,"A study on nose burning delves into causes, treatments, and associated symptoms like eye and throat irritation. Infections, allergies, or irritants can trigger the sensation. Inflammation from allergies or infections can lead to nose burning, itching, or irritation in sinuses or throat. Various home remedies can help alleviate discomfort.",0.9041591286659241,0.892440676689148,0.8982616662979126
accumulating evidence supports ending isolation and precautions for persons with covid-19 using a symptom based strategy. specifically researchers have reported that people with mild to moderate covid-19 remain infectious no longer than 10 days after their symptoms began and those with more severe illness or those who are severely immunocompromised remain infectious no longer than 20 days after their symptoms began. therefore cdc has updated the recommendations for discontinuing home isolatio. ,"Recent studies suggest that individuals with COVID-19 can safely end isolation based on symptoms. Those with mild to moderate cases are infectious for up to 10 days after symptom onset, while severe cases or severe immunocompromised individuals remain infectious for up to 20 days. The CDC has revised guidelines accordingly.",0.923804759979248,0.9031575322151184,0.9133645296096802
"""According to WHO: Drinking alcohol does not protect you against COVID-19 and can be dangerous Frequent or excessive alcohol consumption can increase your risk of health problems #covid19 #awarenesscampaign #pandemic #stayhomestaystrong #stayhome #staysafe""",WHO warns against believing that alcohol can provide protection from COVID-19. Drinking excessively can harm health and raise risks. Stay informed and safe during the pandemic. #COVID19 #healthwarning #staysafe,0.9076457023620605,0.8714402914047241,0.8891746401786804
an international clinical trial has been launched after a cancer drug that targets the root cause of extreme inflammation showed promise in a preliminary study. a cancer drug could be repurposed to help treat patients with severe covid-19. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in some people wi. ,"A global clinical trial is underway following positive results from a preliminary study on a cancer drug addressing severe inflammation. This drug might be repurposed to aid severe COVID-19 cases. All information is sourced from public data, potentially subject to change. For the latest updates on COVID-19, visit our live updates page.",0.919400155544281,0.8932791948318481,0.9061514735221863
"""When can we expect the results from treating 20 patients for covid-19?""",Anticipating outcomes for 20 covid-19 patients' treatment.,0.9052035212516785,0.9031280875205994,0.9041646122932434
several companies and institutions are now doing research on a covid-19 vaccine. how quickly they can develop the vaccine will depend on how clinical trials go. getty images some government and business officials are expressing hope that a vaccine against covid-19 could be ready as early as january. experts say that goal is quite optimistic given the testing manufacturing and distribution that usually accompanies a new vaccine. they do note that the genome sequencing for the new coronavi. ,"Various organizations are currently conducting research on a COVID-19 vaccine. The timeline for its development hinges on the outcomes of clinical trials. Government and business leaders are optimistic about a potential vaccine by January, although experts believe this goal may be overly ambitious considering the extensive testing and distribution processes involved. Despite challenges, progress in genome sequencing for the novel coronavirus is acknowledged.",0.9157993793487549,0.9000319242477417,0.9078471660614014
this new searchable database provides access to technical guidelines scientific publications and ongoing research protocols from the americas and affected countries worldwide regarding the coronavirus disease covid-19 pandemic. recommendations and guidance from the pan american health organization and the world health organization are also included making it a useful platform of trusted information for decision and policy making authorities researchers health professionals and individua. ,"A new database has been launched, offering technical guidelines and research on COVID-19 globally. It includes guidance from the Pan American Health Organization and the World Health Organization. This resource aims to assist decision-makers, researchers, and health professionals in accessing reliable information for policy-making.",0.9124076962471008,0.8743535280227661,0.8929753303527832
"""#Repost who Can people wear masks while exercising during #COVID19?⠀ ⠀ People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀ ⠀ #coronavirus #knowthefacts https://www.instagram.com/p/CBjDugDFAyJ/?igshid=1liffq0t5noo1""",Wearing masks while exercising during #COVID19? It's not recommended as they can hinder comfortable breathing. Stay informed and prioritize your health! #coronavirus #staysafe,0.9072821140289307,0.7954270243644714,0.8476805090904236
who calls on industry and governments to increase manufacturing by 40 per cent to meet rising global demand the world health organization has warned that severe and mounting disruption to the global supply of personal protective equipment ppe caused by rising demand panic buying hoarding and misuse is putting lives at risk from the new coronavirus and other infectious diseases. healthcare workers rely on personal protective equipment to protect themselves and their patients from being. ,"The World Health Organization urges industry and governments to boost production by 40% to address increasing global demand for personal protective equipment (PPE). The surge in demand, driven by panic buying, hoarding, and misuse, is causing severe disruptions to the global PPE supply chain, endangering lives. Healthcare workers, in particular, depend on PPE to safeguard against infectious diseases like the new coronavirus.",0.9215784072875977,0.9179202318191528,0.919745683670044
"""Yeah i mean this scenario is totally hypothetical but imo these might be the result What do you think?""","Considering a hypothetical situation, these are the potential outcomes. Share your thoughts!",0.8924068212509155,0.8545117378234863,0.8730482459068298
when its necessary to wash your hands more frequently these tips can help keep your skin from becoming dry and chapped. getty images diligent handwashing may keep germs away but it may also damage skin. washing in warm water rather than hot can keep your hands from getting dry. blotting rather than drying hands dry can keep abrasions from forming. hand sanitizer can be used temporarily in place of washing when hands are extremely chapped. all data and statistics are based on publicly. ,"Tips to prevent dry skin while washing hands frequently include using warm water, blotting hands dry, and using hand sanitizer when needed. Overwashing can lead to skin damage, so it's important to protect your skin. Remember to prioritize skin health alongside hand hygiene.",0.8952111601829529,0.8566586971282959,0.8755106925964355
"""What do these articles even mean? Like when Hilary said she would respect the results and didn’t? Did Trump ever say he wouldn’t leave lol. Like we just make up shit now""","Summary: The tweet questions the meaning of articles discussing Hillary Clinton's statement about respecting election results and if Trump ever said he wouldn't leave office.

Revised post: Wondering about the significance of articles on Hillary and Trump's statements on election results. Do we just fabricate stories now? #politics #Election2020",0.8705478310585022,0.8857197165489197,0.878068208694458
another reason to wear a mask in public people are more likely to maintain their distance when they see you have one on. getty images wearing a mask can help prevent the spread of covid-19 by catching the tiny droplets that are released when we speak cough or sneeze. new research indicates that wearing a mask may also encourage people to physically distance themselves. unfortunately many americans object to wearing masks. experts say its important to educate ourselves about the fact. ,"A recent study suggests that wearing a mask not only helps prevent the spread of COVID-19 by trapping droplets released when talking, coughing, or sneezing but also prompts others to keep their distance. Despite this, some Americans resist wearing masks. Experts stress the need to increase awareness and understanding about the importance of mask-wearing.",0.9141428470611572,0.8947334289550781,0.9043340086936951
geneva prevention and treatment services for noncommunicable diseases ncds have been severely disrupted since the covid-19 pandemic began according to a who survey released today. the survey which was completed by 155 countries during a 3-week period in may confirmed that the impact is global but that low income countries are most affected. this situation is of significant concern because people living with ncds are at higher risk of severe covid-19-related illness and death. the resu. ,"Geneva, WHO survey reveals significant disruption in prevention and treatment services for NCDs due to COVID-19. Findings from 155 countries in May show global impact, with low-income nations hit hardest. Concern rises as NCD patients face increased risk of severe COVID-19 outcomes.",0.9101020693778992,0.8752599954605103,0.8923410773277283
"""Historically it has been to do serology or blood tests for pathogen-specific antibodies. This study suggests that this may not be as useful over time. Which brings up other than live virus re-exposure tests, if there is protection, what is the best test? again, time will tell.""",Recent study questions the long-term effectiveness of serology tests for pathogen-specific antibodies. Alternative testing methods may be necessary to determine protection against viruses. Time will reveal the most reliable testing approach. #HealthResearch #VirusProtection,0.9051430225372314,0.881706714630127,0.8932711482048035
