uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source,GPT-3.5 NLI,GPT_NLI_plus_ai_label,AlignScore,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,Semantic_Distance,Prompt
23e5c3b3-ff63-4161-a580-63826bf02c54,from managing good airflow to using desk shields experts say there are number of effective ways to reduce risk of spreading covid-19 in classrooms. halfpoint images getty images new research shows that running air conditioning with windows slightly open creates good airflow that may reduce spread of covid-19 in classrooms. good airflow can quickly move aerosolized particles that may contain novel coronavirus out of room. using plastic screens around desks can also sh. ,"Experts suggest various effective methods to minimize the risk of COVID-19 transmission in classrooms, from maintaining proper airflow to utilizing desk shields. Recent studies indicate that operating air conditioning while keeping windows slightly ajar promotes efficient airflow, potentially decreasing the spread of the virus. Adequate airflow helps swiftly disperse aerosol particles carrying the virus. Additionally, employing plastic barriers around desks can offer additional protection.",gpt-3.5-turbo-0125,77,77,177,254,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.758401096,0.918082237,0.89856416,0.908218384,0.086854458,Major
75b0d158-81bf-45ae-b7e2-0a044f9964ac,students and staff members two teachers one principal and one emergency medical technician traveled from 21 states and territories and two foreign countries to attend faith based educational retreat for boys in grades 911. in effort to prevent introduction of covid-19 all attendees were required to provide documentation of either positive serologic test result within past 3 months or negative sars cov-2 rt pcr result 7 days before travel to self quarantine within their house. ,"A faith-based educational retreat for high school boys had participants from 21 states, two foreign countries, including two teachers, a principal, and an emergency medical technician. To mitigate COVID-19 risks, attendees had to show proof of a recent positive serologic test or a negative SARS-CoV-2 RT-PCR test within a week before traveling. Additionally, they were mandated to self-isolate at home.",gpt-3.5-turbo-0125,83,76,180,263,real,AI Machine,real,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_real,0.813887775,0.904030085,0.88980943,0.896863461,0.106713772,Major
bba77845-616b-4678-a33a-eac3959ab701,in united states approximately 180.000 patients receive mental health services each day at approximately 4.000 inpatient and residential psychiatric facilities 1. sars cov-2 virus that causes coronavirus disease 2019 covid-19 can spread rapidly within congregate residential settings 24 including psychiatric facilities. on april 13 2020 two patients were transferred to wyomings state psychiatric hospital from private psychiatric hospital that had confirmed covid-19 cases. ,"Around 180,000 individuals in the United States access mental health support daily at roughly 4,000 inpatient and residential psychiatric centers. The SARS-CoV-2 virus responsible for COVID-19 can swiftly disseminate in congregate settings like psychiatric facilities. On April 13, 2020, Wyoming's state psychiatric hospital received two patients from a private facility with confirmed COVID-19 cases.",gpt-3.5-turbo-0125,81,65,182,263,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.981230199,0.915436149,0.90125072,0.908288062,0.061823368,Major
1d138027-4a29-485f-95b5-20cf95fb14db,many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. getty images grocery workers are becoming concerned about their health during the covid-19 pandemic. a union official says 10 percent of their membership has declined to come into work due to health concerns. experts say shoppers can help protect grocery employees health by wearing face masks observing physical distancing and not coming in. ,"Numerous grocery workers feel anxious about their well-being. Experts suggest that customers can assist by wearing masks and practicing social distancing. A union representative mentioned that 10% of their members have refrained from working due to health worries. It is advised by experts that shoppers can safeguard the health of grocery employees by wearing masks, maintaining physical distance, and refraining from entering if unwell.",gpt-3.5-turbo-0125,77,81,177,254,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.868111372,0.913298011,0.901879847,0.907552958,0.084599137,Major
3e89d13d-cd9b-4b4d-959c-ff6182dd1fb4,camp administrators may consider implementing several strategies to encourage behaviors that reduce the spread of covid-19. staying home when appropriate educate staff campers and their families about when they should stay home and when they can return to camp. actively encourage employees and campers who are sick or have recently had a close contact with a person with covid-19 to stay home. develop policies that encourage sick employees to stay at home without fear of reprisal and ensu. ,"To promote safety against Covid-19, camp organizers can adopt various methods. Educating staff, campers, and families on when to stay home and return is crucial. Encouraging unwell individuals or those in contact with the virus to stay home is key. Establishing policies that support sick employees to stay home without consequences is important.",gpt-3.5-turbo-0125,68,82,183,251,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.790099382,0.906364143,0.898831785,0.902582228,0.086083531,Major
ac0ee9a0-e8ae-406e-978e-92c49c3bcc7a,new research suggests that wearing masks not only protects others from spread of covid-19 but may reduce amount of virus that gets through to wearer as well resulting in less severe illness if they do become sick. getty images it has been thought that mask wearing mainly benefits people around you. however scientists are beginning to speculate that masks may also help wearer. it is known that lower viral dose can lead to less severe illness. wearing mask may re. ,"Recent studies indicate that wearing masks can shield others from contracting COVID-19 and potentially lessen the amount of virus that reaches the wearer, leading to milder symptoms if infected. While masks were initially believed to primarily benefit those nearby, researchers now suggest they could also offer protection to the wearers. Decreased exposure to the virus may result in less severe illness. The act of wearing a mask could play a crucial role in reducing the spread and impact of the virus.",gpt-3.5-turbo-0125,92,85,180,272,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.874477923,0.912039697,0.905592322,0.908804595,0.06105876,Major
28614797-0d12-4ae4-b324-aac14aec67d8,during march 2728 three symptomatic university of texas students had positive test results for sars cov-2. all three had traveled to cabo san lucas mexico during march 1419 and became symptomatic after returning march 2225. on march 28 utha covid-19 center multidisciplinary team established in early march to conduct testing contact tracing and monitoring for university of texas community with authority delegated from austin public health initiated investigation. additio. ,"In late March, three University of Texas students tested positive for the coronavirus. They had visited Cabo San Lucas, Mexico, from March 14 to 19 and showed symptoms upon returning between March 22 and 25. The UT Health Austin COVID-19 Center team, formed earlier, began testing, contact tracing, and monitoring with the approval of Austin Public Health.",gpt-3.5-turbo-0125,74,72,187,261,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.578794003,0.889186382,0.862157404,0.875463307,0.183766901,Major
f7bf8d16-51c1-4c83-a504-446b67fd7477,"""OMG Maybe he is forcing the herd immunity theory on the population and perhaps choosing red states on purpose. What is going on? And making people sign a document not to sure him if they got infected. This is bad... ""","""Concerns arise as it's speculated that he may be pushing for herd immunity and targeting specific states intentionally. Moreover, requiring individuals to sign waivers in case of infection is causing alarm. The situation is troubling.""",gpt-3.5-turbo-0125,42,46,134,176,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.867485583,0.898927689,0.890523911,0.89470607,0.241042972,Major
a25c3f72-1561-4bc5-b993-f7148990b45f,"""Black people: Can you please stop killing us? The answer we get ..“HoW Do yOu EXpECt PoSiTive ReSuLTS WhEN YoUR LOoting” .. so what does that mean? Keep killing us?""",A plea to end violence against Black individuals receives a dismissive response about looting. The question remains: does this justify continued harm?,gpt-3.5-turbo-0125,27,39,140,167,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.567320943,0.859037578,0.78864336,0.822336674,0.288654685,Major
387d0fb0-3920-46ff-9b33-d77e9c7ef155,eating and drinking on site at locations that offer such options might be important risk factors associated with sars cov-2 infection. efforts to reduce possible exposures where mask use and social distancing are difficult to maintain such as when eating and drinking should be considered to protect customers employees and communities. findings from case control investigation of symptomatic outpatients from 11 u.s. health care facilities found that close contact with persons with known cov. ,"Consuming food and beverages at places that provide them could pose a significant risk of contracting SARS-CoV-2. It is crucial to minimize exposure in situations like eating and drinking where wearing masks and keeping distance is challenging. A study investigating symptomatic outpatients at 11 American healthcare sites revealed that being in close proximity to individuals infected with COVID-19 was a key factor. Protecting patrons, staff, and the public should involve strategies to address these risks.",gpt-3.5-turbo-0125,93,77,177,270,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.940580726,0.89232862,0.893388808,0.892858326,0.084306896,Major
a1a38196-cafa-4933-a836-118c6eeeb9f2,"""Alright, Im curious, when you say ""focus on what these protests are actually about"" what do you mean? Are you condemning people who are outraged by the results?""","What do you mean by ""focus on the core issues of the protests""? Are you criticizing those who are upset about the outcomes? #protests #outrage",gpt-3.5-turbo-0125,33,36,122,155,real,AI Machine,real,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_real,0.532209575,0.922777772,0.912566483,0.917643726,0.246831059,Major
c54d5316-76d7-4492-8f8c-a816cd798b4d,"""When can we expect the result?""","""When will the outcome be announced?""",gpt-3.5-turbo-0125,7,9,94,101,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment.,Entailment._real,0.454658419,0.95385325,0.947627008,0.950729966,0.343114138,Major
ed3f3508-b192-4d08-88af-cb802759d10d,"""Scott ever heard of herd immunity? How does that work? What is the mortality rate for COVID-19 Scott?""","""Scott, can you explain herd immunity and its function? What is the fatality rate of COVID-19, Scott?""",gpt-3.5-turbo-0125,25,23,111,136,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.901416421,0.933279037,0.932411134,0.932844818,0.06506443,Major
c9e18be9-d776-4746-9965-31e811f496d8,experts contend that staying home and practicing social distancing are key to flattening the curve of covid-19 cases. flattening the curve refers to slowing the number of new cases so that hospitals are nt overwhelmed at any one time. many city and state governments have closed nonessential businesses and limited group gatherings. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and f. ,"Health experts emphasize the importance of staying at home and following social distancing measures to reduce the spread of COVID-19. Flattening the curve means slowing down the rate of new infections to prevent hospitals from becoming overburdened. Various local and state authorities have enforced closures of non-essential establishments and restrictions on large gatherings. The information provided is based on current publicly accessible data and may not reflect the most recent developments. For the latest updates on the coronavirus situation, please refer to our dedicated section on the topic.",gpt-3.5-turbo-0125,103,86,184,287,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.763284981,0.894971132,0.891881943,0.893423855,0.112508774,Major
c5fc4dea-8c8c-438b-a7e0-da9bc72c21c9,"""Masks don't protect against the virus, but they do make you hypoxic in minutes. So is your goal to sicken your people by making the wear masks? Texas is building herd immunity, we won't need that DS vax. Just what is your goal with mark usage?""","Wearing masks may lead to hypoxia quickly, but they don't offer virus protection. Texas aims for herd immunity without mandatory vaccination. Why push for mask usage if it may harm people's health?",gpt-3.5-turbo-0125,41,56,145,186,real,AI Machine,real,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_real,0.971802175,0.895638466,0.883989036,0.889775574,0.303022861,Major
4e500884-95e9-4456-835c-9bfc484e8d23,"""When can we expect the results for creativity challenge 2 ? Can you please confirm.""",May we have an update on the outcome of creativity challenge 2? Kindly verify.,gpt-3.5-turbo-0125,18,18,104,122,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.910636067,0.909751177,0.895641029,0.902640879,0.249947488,Major
b1aba324-8041-417f-bba5-7c32500da74b,deciding to go out operator welcome and thank you for standing by. at this time all participants are in listen only mode until the question and answer session. you may press 1 to answer a question. this is being recorded. if you have any objections you may disconnect at this time. i will now turn it over to paul fulton. thank you. you may begin. paul fulton thank you all for joining us today for this briefing to update you on the cdcs covid-19 19 response. we are joined by director dr. rob. ,"Operator: Thank you for waiting. Participants are currently in listen-only mode. You can press 1 to ask a question during the Q&A session. This call is being recorded. If you have concerns, feel free to disconnect now. Let me introduce Paul Fulton. Thank you. Paul Fulton will now start. Paul Fulton extends gratitude to everyone attending today's briefing on the CDC's COVID-19 response, joined by Director Dr. Rob.",gpt-3.5-turbo-0125,88,103,204,292,real,AI Machine,real,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_real,0.810507476,0.905344367,0.884166479,0.894630075,0.178907752,Major
8b064f01-ef7d-400d-8710-9098dcc473c2,what your doctor is reading on medscape.com april 27 2020 -- because of stark racial disparities in covid-19 infection and mortality the pandemic is being called a sentinel and bellwether event that should push the united states to finally come to grips with disparities in healthcare. when it comes to covid-19 the pattern is irrefutable blacks in the united states are being infected with sars cov-2 and are dying of covid-19 at higher rates than whites clyde w. yancy md northwest. ,"On April 27, 2020, Medscape highlighted the significant racial inequalities in COVID-19 cases and deaths. The pandemic has been described as a crucial event that should compel the U.S. to address healthcare disparities. Data shows that Black Americans are disproportionately affected by SARS-CoV-2, experiencing higher infection and mortality rates compared to White Americans. Clyde W. Yancy, MD, emphasized the urgent need to acknowledge and tackle these disparities in healthcare.",gpt-3.5-turbo-0125,93,83,197,290,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.703181565,0.896740854,0.869658411,0.882992029,0.144139588,Major
15e784bf-3105-4d76-b168-2f976d604b37,effects of covid-19 go beyond numbers of cases and deaths. how many people are struggling under stresses of pandemic. is mental health suffering as americans try to manage isolation worries about jobs and constant stream of anxiety producing headlines. are they putting their future health at risk by delaying trips to doctor or avoiding emergency room when needed. household pulse survey is helping to answer these questions by innovating and capturing data in new ways. ,"The impact of the COVID-19 pandemic extends beyond just infection rates and fatalities. Many individuals are grappling with the mental toll of isolation, job uncertainties, and anxiety-inducing news. Some are jeopardizing their health by postponing medical visits or avoiding emergency care. The Household Pulse Survey is pioneering new methods to gather data and shed light on these challenges.",gpt-3.5-turbo-0125,70,80,176,246,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.828833997,0.914050102,0.897758603,0.905831099,0.125718832,Major
f7929ef4-55f0-4a32-80ab-86abce528623,"""Can people wear masks while exercising during #COVID19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. . #facemask #sanitizer #clean #COVID19 #CoronaVirusUpdate #Coronavirus #corona #lockdown #Pandemics #QuarentineLife""",It is not recommended to wear masks while exercising during #COVID19 as they can hinder breathing. #facemask #sanitize #pandemic #quarantine #CoronaVirus #lockdown.,gpt-3.5-turbo-0125,42,50,155,197,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment.,Entailment._real,0.527904332,0.926543176,0.902007937,0.914111018,0.05994451,Major
3f2fff24-6d4c-4ee1-87f0-656141f8a083,experts say surgical masks are an effective option to help stop the transmission of covid-19. getty images new research shows that the most effective homemade face masks are those made with tightly woven fabric and providing a good seal along the edges. bandanas were not found to be effective. n95 masks need to be properly fitted and should be reserved for those who need them. surgical face masks are another effective option in areas where they re readily available. all data and statisti. ,"New findings suggest that surgical masks are a viable tool in preventing the spread of COVID-19. Recent research indicates that homemade masks constructed from closely woven fabric with secure edges are highly effective. Conversely, bandanas were deemed ineffective. Proper fitting is crucial for N95 masks, which should be prioritized for specific individuals. Surgical masks remain a practical choice in regions where they are easily accessible. The data and statistics support these recommendations.",gpt-3.5-turbo-0125,85,89,188,273,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.82533288,0.914201319,0.89519757,0.904599607,0.100731015,Major
6103c577-d221-4cf7-b0be-3aa600871cd0,"""When can we expect preliminary results ? ""","""When will initial findings be released?""",gpt-3.5-turbo-0125,7,9,95,102,real,AI Machine,real,twitter post,pre-GPT,CoAID,entailment,entailment_real,0.894543648,0.925983846,0.913407743,0.91965282,0.27421689,Major
ac8986cc-98b8-4880-b979-bacb16e5505b,the covid-19 pandemic can trigger anxious feelings in anyone. however people with an anxiety disorder such as agoraphobia may find that the pandemic has heightened their anxiety even further. read on to learn more about agoraphobia and covid-19 including how the pandemic may exacerbate anxiety how to take sensible precautions and other coping techniques. stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. ,"The COVID-19 outbreak can increase anxiety, especially for individuals with agoraphobia. Understanding agoraphobia and its intersection with the pandemic is crucial. Discover ways to manage heightened anxiety, take precautions, and utilize coping strategies. Stay updated on the COVID-19 situation and find guidance on prevention and treatment at our coronavirus hub.",gpt-3.5-turbo-0125,67,80,185,252,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.85202986,0.926358402,0.906992793,0.916573346,0.110203385,Major
911630e7-b004-4947-9c7b-7c8d8521aaa2,"""Q: Can people wear masks while exercising during #COVID19? A: People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. The important preventive measure during exercise is to maintain #PhysicalDistancing https://bit.ly/3hKdH31""","""Should masks be worn during exercise for #COVID19? No, it is not recommended as they could hinder breathing. Instead, focus on maintaining #PhysicalDistancing for safety. More info: https://bit.ly/3hKdH31""",gpt-3.5-turbo-0125,51,47,145,196,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.816080987,0.940726638,0.933608532,0.937154055,0.087842464,Major
6cfc0ea5-94d7-4c32-b319-5d47bd3074e6,"""What is the advantage of the herd immunity scenerio? Most of Europe &amp; Asia is gradually returning to normal, but Swedes are mostly banned from travel because so many of them carry a deadly disease. Their strategy is terrible for their health &amp; terrible for their economy.""","Many European and Asian countries are returning to normal due to herd immunity. However, Sweden's approach has led to travel restrictions as many residents carry a deadly disease, impacting both health and the economy negatively.",gpt-3.5-turbo-0125,40,57,145,185,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.992199421,0.918466508,0.876774013,0.897136092,0.215206861,Major
