human_written_content,ai_generated_content,BERTScore_Precision,BERTScore_Recall,BERTScore_F1
"""Thermal scanners are effective in detecting people who have a fever. They cannot detect people who are infected with COVID-19. There are many causes of fever. Call your healthcare provider if you need assistance. """,Thermal scanners can identify febrile individuals but not specifically those with COVID-19. Various factors can lead to fever. Contact your healthcare provider for help if needed.,0.9253318905830383,0.921916127204895,0.9236208200454712
"""The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency. #facts #publichealth""",Wearing medical masks correctly for extended periods does not lead to CO2 buildup or lack of oxygen. #HealthFacts #StayInformed,0.9210940003395081,0.9189289808273315,0.9200102090835571
"""By when can we expect the results then??""","""When will the results be available?""",0.9493539929389954,0.9136239290237427,0.9311463236808777
experts say you do nt need to wear gloves at the grocery store especially if you are diligent about washing your hands and not touching your face. getty images experts say wearing gloves while grocery shopping probably wo nt lower your risk of contracting the virus that causes covid-19. they say the gloves can make you more conscious of touching items as well as send a message to people nearby that you are taking precautions. the centers for disease control and prevention provides tips on. ,"Health professionals advise against wearing gloves at the supermarket if you regularly wash your hands and avoid touching your face. According to experts, using gloves may not significantly reduce the likelihood of catching the COVID-19 virus. Instead, they suggest that wearing gloves could remind you to be cautious about what you touch and show others that you are being careful. The Centers for Disease Control and Prevention offers guidance on this matter.",0.9158806800842285,0.9012371897697449,0.9084998965263367
the goals of cdcs global response to covid-19 are to limit human to- human transmission minimize the impact of covid-19 in vulnerable countries with limited preparedness capacity and reduce specific threats that pose current and future risk to the united states. cdcs global covid-19 response works toward these goals by meeting the following objectives strengthen capacity to prevent detect and respond to local covid-19 cases mitigate covid-19 transmission in the community across bord. ,"The CDC's worldwide efforts against COVID-19 aim to curb person-to-person spread, lessen the virus's impact in less-prepared nations, and address threats to the US. Through improving local response capabilities and reducing cross-border transmission, the CDC works to achieve these goals globally.",0.8965635895729065,0.8633066415786743,0.8796208500862122
"what your doctor is reading on medscape.com april 17 2020 -- as of april 9 2020 severe acute respiratory syndrome coronavirus 2 sars cov-2 had infected 1,436,198 people and caused 85,522 deaths. by the time you read this those numbers will have increased. as the numbers grow more and more neurologic symptoms are being reported in covid-19 patients. neurologists in turn may increasingly find themselves involved in caring for patients with the novel virus. covid-19 may affect the nervo. ","On April 9, 2020, there were 1,436,198 confirmed cases and 85,522 deaths due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Neurological symptoms are emerging in COVID-19 patients, leading to neurologists playing a larger role in managing the virus. The impact of COVID-19 on the nervous system is a growing concern as cases continue to rise.",0.8990806937217712,0.8723097443580627,0.8854929208755493
from managing good airflow to using desk shields experts say there are number of effective ways to reduce risk of spreading covid-19 in classrooms. halfpoint images getty images new research shows that running air conditioning with windows slightly open creates good airflow that may reduce spread of covid-19 in classrooms. good airflow can quickly move aerosolized particles that may contain novel coronavirus out of room. using plastic screens around desks can also sh. ,"Experts suggest various effective methods to minimize the risk of COVID-19 transmission in classrooms, from maintaining proper airflow to utilizing desk shields. Recent studies indicate that operating air conditioning while keeping windows slightly ajar promotes efficient airflow, potentially decreasing the spread of the virus. Adequate airflow helps swiftly disperse aerosol particles carrying the virus. Additionally, employing plastic barriers around desks can offer additional protection.",0.9180822372436523,0.8985641598701477,0.9082183837890625
students and staff members two teachers one principal and one emergency medical technician traveled from 21 states and territories and two foreign countries to attend faith based educational retreat for boys in grades 911. in effort to prevent introduction of covid-19 all attendees were required to provide documentation of either positive serologic test result within past 3 months or negative sars cov-2 rt pcr result 7 days before travel to self quarantine within their house. ,"A faith-based educational retreat for high school boys had participants from 21 states, two foreign countries, including two teachers, a principal, and an emergency medical technician. To mitigate COVID-19 risks, attendees had to show proof of a recent positive serologic test or a negative SARS-CoV-2 RT-PCR test within a week before traveling. Additionally, they were mandated to self-isolate at home.",0.9040300846099854,0.8898094296455383,0.8968634605407715
in united states approximately 180.000 patients receive mental health services each day at approximately 4.000 inpatient and residential psychiatric facilities 1. sars cov-2 virus that causes coronavirus disease 2019 covid-19 can spread rapidly within congregate residential settings 24 including psychiatric facilities. on april 13 2020 two patients were transferred to wyomings state psychiatric hospital from private psychiatric hospital that had confirmed covid-19 cases. ,"Around 180,000 individuals in the United States access mental health support daily at roughly 4,000 inpatient and residential psychiatric centers. The SARS-CoV-2 virus responsible for COVID-19 can swiftly disseminate in congregate settings like psychiatric facilities. On April 13, 2020, Wyoming's state psychiatric hospital received two patients from a private facility with confirmed COVID-19 cases.",0.9154361486434937,0.9012507200241089,0.9082880616188049
many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. getty images grocery workers are becoming concerned about their health during the covid-19 pandemic. a union official says 10 percent of their membership has declined to come into work due to health concerns. experts say shoppers can help protect grocery employees health by wearing face masks observing physical distancing and not coming in. ,"Numerous grocery workers feel anxious about their well-being. Experts suggest that customers can assist by wearing masks and practicing social distancing. A union representative mentioned that 10% of their members have refrained from working due to health worries. It is advised by experts that shoppers can safeguard the health of grocery employees by wearing masks, maintaining physical distance, and refraining from entering if unwell.",0.9132980108261108,0.9018798470497131,0.90755295753479
camp administrators may consider implementing several strategies to encourage behaviors that reduce the spread of covid-19. staying home when appropriate educate staff campers and their families about when they should stay home and when they can return to camp. actively encourage employees and campers who are sick or have recently had a close contact with a person with covid-19 to stay home. develop policies that encourage sick employees to stay at home without fear of reprisal and ensu. ,"To promote safety against Covid-19, camp organizers can adopt various methods. Educating staff, campers, and families on when to stay home and return is crucial. Encouraging unwell individuals or those in contact with the virus to stay home is key. Establishing policies that support sick employees to stay home without consequences is important.",0.9063641428947449,0.8988317847251892,0.9025822281837463
new research suggests that wearing masks not only protects others from spread of covid-19 but may reduce amount of virus that gets through to wearer as well resulting in less severe illness if they do become sick. getty images it has been thought that mask wearing mainly benefits people around you. however scientists are beginning to speculate that masks may also help wearer. it is known that lower viral dose can lead to less severe illness. wearing mask may re. ,"Recent studies indicate that wearing masks can shield others from contracting COVID-19 and potentially lessen the amount of virus that reaches the wearer, leading to milder symptoms if infected. While masks were initially believed to primarily benefit those nearby, researchers now suggest they could also offer protection to the wearers. Decreased exposure to the virus may result in less severe illness. The act of wearing a mask could play a crucial role in reducing the spread and impact of the virus.",0.9120396971702576,0.9055923223495483,0.9088045954704285
during march 2728 three symptomatic university of texas students had positive test results for sars cov-2. all three had traveled to cabo san lucas mexico during march 1419 and became symptomatic after returning march 2225. on march 28 utha covid-19 center multidisciplinary team established in early march to conduct testing contact tracing and monitoring for university of texas community with authority delegated from austin public health initiated investigation. additio. ,"In late March, three University of Texas students tested positive for the coronavirus. They had visited Cabo San Lucas, Mexico, from March 14 to 19 and showed symptoms upon returning between March 22 and 25. The UT Health Austin COVID-19 Center team, formed earlier, began testing, contact tracing, and monitoring with the approval of Austin Public Health.",0.8891863822937012,0.86215740442276,0.8754633069038391
"""OMG Maybe he is forcing the herd immunity theory on the population and perhaps choosing red states on purpose. What is going on? And making people sign a document not to sure him if they got infected. This is bad... ""","""Concerns arise as it's speculated that he may be pushing for herd immunity and targeting specific states intentionally. Moreover, requiring individuals to sign waivers in case of infection is causing alarm. The situation is troubling.""",0.8989276885986328,0.8905239105224609,0.8947060704231262
"""Black people: Can you please stop killing us? The answer we get ..“HoW Do yOu EXpECt PoSiTive ReSuLTS WhEN YoUR LOoting” .. so what does that mean? Keep killing us?""",A plea to end violence against Black individuals receives a dismissive response about looting. The question remains: does this justify continued harm?,0.8590375781059265,0.7886433601379395,0.8223366737365723
eating and drinking on site at locations that offer such options might be important risk factors associated with sars cov-2 infection. efforts to reduce possible exposures where mask use and social distancing are difficult to maintain such as when eating and drinking should be considered to protect customers employees and communities. findings from case control investigation of symptomatic outpatients from 11 u.s. health care facilities found that close contact with persons with known cov. ,"Consuming food and beverages at places that provide them could pose a significant risk of contracting SARS-CoV-2. It is crucial to minimize exposure in situations like eating and drinking where wearing masks and keeping distance is challenging. A study investigating symptomatic outpatients at 11 American healthcare sites revealed that being in close proximity to individuals infected with COVID-19 was a key factor. Protecting patrons, staff, and the public should involve strategies to address these risks.",0.8923286199569702,0.8933888077735901,0.8928583264350891
"""Alright, Im curious, when you say ""focus on what these protests are actually about"" what do you mean? Are you condemning people who are outraged by the results?""","What do you mean by ""focus on the core issues of the protests""? Are you criticizing those who are upset about the outcomes? #protests #outrage",0.9227777719497681,0.9125664830207825,0.9176437258720398
"""When can we expect the result?""","""When will the outcome be announced?""",0.9538532495498657,0.9476270079612732,0.9507299661636353
"""Scott ever heard of herd immunity? How does that work? What is the mortality rate for COVID-19 Scott?""","""Scott, can you explain herd immunity and its function? What is the fatality rate of COVID-19, Scott?""",0.9332790374755859,0.9324111342430115,0.9328448176383972
experts contend that staying home and practicing social distancing are key to flattening the curve of covid-19 cases. flattening the curve refers to slowing the number of new cases so that hospitals are nt overwhelmed at any one time. many city and state governments have closed nonessential businesses and limited group gatherings. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and f. ,"Health experts emphasize the importance of staying at home and following social distancing measures to reduce the spread of COVID-19. Flattening the curve means slowing down the rate of new infections to prevent hospitals from becoming overburdened. Various local and state authorities have enforced closures of non-essential establishments and restrictions on large gatherings. The information provided is based on current publicly accessible data and may not reflect the most recent developments. For the latest updates on the coronavirus situation, please refer to our dedicated section on the topic.",0.8949711322784424,0.8918819427490234,0.893423855304718
"""Masks don't protect against the virus, but they do make you hypoxic in minutes. So is your goal to sicken your people by making the wear masks? Texas is building herd immunity, we won't need that DS vax. Just what is your goal with mark usage?""","Wearing masks may lead to hypoxia quickly, but they don't offer virus protection. Texas aims for herd immunity without mandatory vaccination. Why push for mask usage if it may harm people's health?",0.8956384658813477,0.8839890360832214,0.8897755742073059
"""When can we expect the results for creativity challenge 2 ? Can you please confirm.""",May we have an update on the outcome of creativity challenge 2? Kindly verify.,0.9097511768341064,0.895641028881073,0.9026408791542053
deciding to go out operator welcome and thank you for standing by. at this time all participants are in listen only mode until the question and answer session. you may press 1 to answer a question. this is being recorded. if you have any objections you may disconnect at this time. i will now turn it over to paul fulton. thank you. you may begin. paul fulton thank you all for joining us today for this briefing to update you on the cdcs covid-19 19 response. we are joined by director dr. rob. ,"Operator: Thank you for waiting. Participants are currently in listen-only mode. You can press 1 to ask a question during the Q&A session. This call is being recorded. If you have concerns, feel free to disconnect now. Let me introduce Paul Fulton. Thank you. Paul Fulton will now start. Paul Fulton extends gratitude to everyone attending today's briefing on the CDC's COVID-19 response, joined by Director Dr. Rob.",0.9053443670272827,0.8841664791107178,0.8946300745010376
what your doctor is reading on medscape.com april 27 2020 -- because of stark racial disparities in covid-19 infection and mortality the pandemic is being called a sentinel and bellwether event that should push the united states to finally come to grips with disparities in healthcare. when it comes to covid-19 the pattern is irrefutable blacks in the united states are being infected with sars cov-2 and are dying of covid-19 at higher rates than whites clyde w. yancy md northwest. ,"On April 27, 2020, Medscape highlighted the significant racial inequalities in COVID-19 cases and deaths. The pandemic has been described as a crucial event that should compel the U.S. to address healthcare disparities. Data shows that Black Americans are disproportionately affected by SARS-CoV-2, experiencing higher infection and mortality rates compared to White Americans. Clyde W. Yancy, MD, emphasized the urgent need to acknowledge and tackle these disparities in healthcare.",0.8967408537864685,0.8696584105491638,0.8829920291900635
effects of covid-19 go beyond numbers of cases and deaths. how many people are struggling under stresses of pandemic. is mental health suffering as americans try to manage isolation worries about jobs and constant stream of anxiety producing headlines. are they putting their future health at risk by delaying trips to doctor or avoiding emergency room when needed. household pulse survey is helping to answer these questions by innovating and capturing data in new ways. ,"The impact of the COVID-19 pandemic extends beyond just infection rates and fatalities. Many individuals are grappling with the mental toll of isolation, job uncertainties, and anxiety-inducing news. Some are jeopardizing their health by postponing medical visits or avoiding emergency care. The Household Pulse Survey is pioneering new methods to gather data and shed light on these challenges.",0.9140501022338867,0.8977586030960083,0.9058310985565186
"""Can people wear masks while exercising during #COVID19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. . #facemask #sanitizer #clean #COVID19 #CoronaVirusUpdate #Coronavirus #corona #lockdown #Pandemics #QuarentineLife""",It is not recommended to wear masks while exercising during #COVID19 as they can hinder breathing. #facemask #sanitize #pandemic #quarantine #CoronaVirus #lockdown.,0.9265431761741638,0.9020079374313354,0.9141110181808472
experts say surgical masks are an effective option to help stop the transmission of covid-19. getty images new research shows that the most effective homemade face masks are those made with tightly woven fabric and providing a good seal along the edges. bandanas were not found to be effective. n95 masks need to be properly fitted and should be reserved for those who need them. surgical face masks are another effective option in areas where they re readily available. all data and statisti. ,"New findings suggest that surgical masks are a viable tool in preventing the spread of COVID-19. Recent research indicates that homemade masks constructed from closely woven fabric with secure edges are highly effective. Conversely, bandanas were deemed ineffective. Proper fitting is crucial for N95 masks, which should be prioritized for specific individuals. Surgical masks remain a practical choice in regions where they are easily accessible. The data and statistics support these recommendations.",0.9142013192176819,0.8951975703239441,0.9045996069908142
"""When can we expect preliminary results ? ""","""When will initial findings be released?""",0.9259838461875916,0.9134077429771423,0.9196528196334839
the covid-19 pandemic can trigger anxious feelings in anyone. however people with an anxiety disorder such as agoraphobia may find that the pandemic has heightened their anxiety even further. read on to learn more about agoraphobia and covid-19 including how the pandemic may exacerbate anxiety how to take sensible precautions and other coping techniques. stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. ,"The COVID-19 outbreak can increase anxiety, especially for individuals with agoraphobia. Understanding agoraphobia and its intersection with the pandemic is crucial. Discover ways to manage heightened anxiety, take precautions, and utilize coping strategies. Stay updated on the COVID-19 situation and find guidance on prevention and treatment at our coronavirus hub.",0.9263584017753601,0.9069927930831909,0.9165733456611633
"""Q: Can people wear masks while exercising during #COVID19? A: People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. The important preventive measure during exercise is to maintain #PhysicalDistancing https://bit.ly/3hKdH31""","""Should masks be worn during exercise for #COVID19? No, it is not recommended as they could hinder breathing. Instead, focus on maintaining #PhysicalDistancing for safety. More info: https://bit.ly/3hKdH31""",0.940726637840271,0.9336085319519043,0.9371540546417236
"""What is the advantage of the herd immunity scenerio? Most of Europe &amp; Asia is gradually returning to normal, but Swedes are mostly banned from travel because so many of them carry a deadly disease. Their strategy is terrible for their health &amp; terrible for their economy.""","Many European and Asian countries are returning to normal due to herd immunity. However, Sweden's approach has led to travel restrictions as many residents carry a deadly disease, impacting both health and the economy negatively.",0.9184665083885193,0.87677401304245,0.8971360921859741
virologists from germany have shown that combining samples and only testing individual samples if there is a positive result for the group could massively increase the capacity for coronavirus testing. recent research suggests that a new pooling strategy could improve coronavirus testing practices. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most re. ,"German virologists have demonstrated a method of combining samples for coronavirus testing, reserving individual testing for positive group results. This approach could significantly boost testing capacity. Recent studies indicate a potential enhancement to coronavirus testing protocols through sample pooling. All findings are sourced from publicly accessible data. For the latest information, visit our dedicated coronavirus hub and stay updated with our live news feed.",0.9243893623352051,0.9039517045021057,0.9140563607215881
"""Yes, you are being a drama queen. What is the ACTUAL death rate of COVID? 0.2%? Seriously... this virus will not be something we will be able to find a safe vaccine for anytime soon. Our only hope is herd immunity. So, settle down and just do what you can to help who you can.""",Stop overreacting. COVID's true death rate is around 0.2%. A safe vaccine might not be available soon. Focus on herd immunity and helping others. #StayCalm #COVID19Stats,0.8990957736968994,0.8783807158470154,0.8886174559593201
in this article we explore causes of burning sensation in nose along with their treatments and other symptoms. we also look into home remedies that can reduce irritation. burning feeling in nose can stem from infection allergic reaction or another cause of irritation. person may also experience burning irritation or itching in eyes throat or sinuses. burning sensation in nose may result from inflammation or irritation brought about by infection or alle. ,"This piece delves into the reasons behind a burning sensation in the nose, including treatments and associated symptoms. It also examines home solutions to alleviate discomfort. A burning sensation in the nose can arise from various factors such as infections, allergic reactions, or other irritants. Individuals might also feel burning, irritation, or itching in their eyes, throat, or sinuses. The burning feeling in the nose could be due to inflammation or irritation triggered by infections or allergies.",0.9263530969619751,0.9251117706298828,0.9257320165634155
accumulating evidence supports ending isolation and precautions for persons with covid-19 using a symptom based strategy. specifically researchers have reported that people with mild to moderate covid-19 remain infectious no longer than 10 days after their symptoms began and those with more severe illness or those who are severely immunocompromised remain infectious no longer than 20 days after their symptoms began. therefore cdc has updated the recommendations for discontinuing home isolatio. ,New research suggests that individuals with mild to moderate covid-19 can end isolation after 10 days from symptom onset. Those with severe illness or compromised immune systems can stop isolation after 20 days. The CDC has revised guidelines accordingly.,0.9147453308105469,0.8823882341384888,0.8982754945755005
"""According to WHO: Drinking alcohol does not protect you against COVID-19 and can be dangerous Frequent or excessive alcohol consumption can increase your risk of health problems #covid19 #awarenesscampaign #pandemic #stayhomestaystrong #stayhome #staysafe""","WHO warns against using alcohol as a means of protection from COVID-19, as it can be harmful. Excessive drinking may lead to health risks. #COVID19 #healthwarning #stayhome #besafe",0.9105685353279114,0.8835201859474182,0.896840512752533
an international clinical trial has been launched after a cancer drug that targets the root cause of extreme inflammation showed promise in a preliminary study. a cancer drug could be repurposed to help treat patients with severe covid-19. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in some people wi. ,"A global clinical trial is underway following encouraging results from a preliminary study on a cancer medication that addresses the underlying cause of severe inflammation. There is potential for repurposing this drug to aid in the treatment of severe cases of COVID-19. All information is sourced from publicly accessible data. For the latest updates on the COVID-19 pandemic, visit our dedicated section and stay informed via our live coverage.",0.9242002367973328,0.9037506580352783,0.9138610363006592
"""When can we expect the results from treating 20 patients for covid-19?""",When will the outcomes of treating 20 COVID-19 patients be known?,0.9092960953712463,0.9018343687057495,0.9055498242378235
several companies and institutions are now doing research on a covid-19 vaccine. how quickly they can develop the vaccine will depend on how clinical trials go. getty images some government and business officials are expressing hope that a vaccine against covid-19 could be ready as early as january. experts say that goal is quite optimistic given the testing manufacturing and distribution that usually accompanies a new vaccine. they do note that the genome sequencing for the new coronavi. ,"Numerous organizations and academic bodies are actively engaged in studying a potential covid-19 vaccine. The timeline for its development relies heavily on the outcomes of clinical trials. Government and corporate leaders are cautiously optimistic about the possibility of a vaccine being accessible by January. However, experts caution that this target may be overly ambitious, considering the rigorous testing, production, and distribution processes typically associated with new vaccines. They emphasize the importance of genome sequencing in the development of the new coronavirus vaccine.",0.9148663282394409,0.9037462472915649,0.909272313117981
this new searchable database provides access to technical guidelines scientific publications and ongoing research protocols from the americas and affected countries worldwide regarding the coronavirus disease covid-19 pandemic. recommendations and guidance from the pan american health organization and the world health organization are also included making it a useful platform of trusted information for decision and policy making authorities researchers health professionals and individua. ,"A recently launched database allows access to technical guidelines, scientific publications, and ongoing research protocols related to the global COVID-19 pandemic. It includes recommendations from the Pan American Health Organization and the World Health Organization, serving as a valuable resource for decision-makers, researchers, healthcare workers, and individuals seeking reliable information.",0.9286321401596069,0.8977439999580383,0.9129268527030945
"""#Repost who Can people wear masks while exercising during #COVID19?⠀ ⠀ People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀ ⠀ #coronavirus #knowthefacts https://www.instagram.com/p/CBjDugDFAyJ/?igshid=1liffq0t5noo1""","""Can individuals wear masks while working out in #COVID19 times? It is advised against as masks could hinder breathing during exercise. #coronavirus #stayinformed""",0.9303519129753113,0.8026674389839172,0.8618059158325195
who calls on industry and governments to increase manufacturing by 40 per cent to meet rising global demand the world health organization has warned that severe and mounting disruption to the global supply of personal protective equipment ppe caused by rising demand panic buying hoarding and misuse is putting lives at risk from the new coronavirus and other infectious diseases. healthcare workers rely on personal protective equipment to protect themselves and their patients from being. ,"The World Health Organization urges industry and governments to boost manufacturing by 40% to address the increased global demand for personal protective equipment (PPE). The WHO cautions that disruptions in the global PPE supply chain due to surging demand, panic purchases, hoarding, and mismanagement pose a serious threat to lives during the COVID-19 pandemic and other diseases. Adequate PPE is essential for safeguarding healthcare workers and patients.",0.8994845151901245,0.9071203470230103,0.9032862782478333
"""Yeah i mean this scenario is totally hypothetical but imo these might be the result What do you think?""","""I think this situation is purely speculative. In my opinion, these outcomes could potentially occur. What are your thoughts?""",0.9129763245582581,0.8953056335449219,0.9040546417236328
when its necessary to wash your hands more frequently these tips can help keep your skin from becoming dry and chapped. getty images diligent handwashing may keep germs away but it may also damage skin. washing in warm water rather than hot can keep your hands from getting dry. blotting rather than drying hands dry can keep abrasions from forming. hand sanitizer can be used temporarily in place of washing when hands are extremely chapped. all data and statistics are based on publicly. ,"To prevent dry and chapped skin from frequent handwashing, consider these tips. Opt for warm water instead of hot to avoid dryness. Pat your hands dry instead of rubbing to prevent abrasions. Use hand sanitizer temporarily if your hands are very chapped. The information provided is sourced from public data and statistics.",0.9160069227218628,0.8886687755584717,0.9021307826042175
"""What do these articles even mean? Like when Hilary said she would respect the results and didn’t? Did Trump ever say he wouldn’t leave lol. Like we just make up shit now""",Confusion over political promises: Hillary's stance on respecting election results questioned. Did Trump ever refuse to leave office? Criticism of misleading information in articles.,0.8776355385780334,0.8589310646057129,0.8681825995445251
another reason to wear a mask in public people are more likely to maintain their distance when they see you have one on. getty images wearing a mask can help prevent the spread of covid-19 by catching the tiny droplets that are released when we speak cough or sneeze. new research indicates that wearing a mask may also encourage people to physically distance themselves. unfortunately many americans object to wearing masks. experts say its important to educate ourselves about the fact. ,"Research suggests that wearing a mask in public not only reduces the transmission of COVID-19 by trapping respiratory droplets but also prompts others to keep their distance. Despite the benefits, some Americans resist wearing masks. Experts emphasize the need to educate the public about the importance of mask-wearing to curb the spread of the virus.",0.9026939868927002,0.8773496747016907,0.8898414373397827
geneva prevention and treatment services for noncommunicable diseases ncds have been severely disrupted since the covid-19 pandemic began according to a who survey released today. the survey which was completed by 155 countries during a 3-week period in may confirmed that the impact is global but that low income countries are most affected. this situation is of significant concern because people living with ncds are at higher risk of severe covid-19-related illness and death. the resu. ,"A recent survey by the World Health Organization reveals that prevention and treatment services for noncommunicable diseases (NCDs) in Geneva have been greatly affected by the COVID-19 pandemic. The survey, conducted in 155 countries over a 3-week span in May, highlighted the global impact, particularly hitting low-income nations the hardest. This disruption is alarming as individuals with NCDs face a higher susceptibility to severe illness and fatalities related to COVID-19.",0.9160470366477966,0.9095532894134521,0.9127885699272156
"""Historically it has been to do serology or blood tests for pathogen-specific antibodies. This study suggests that this may not be as useful over time. Which brings up other than live virus re-exposure tests, if there is protection, what is the best test? again, time will tell.""",A new study questions the long-term usefulness of serology tests for pathogen-specific antibodies. It raises the question of the most effective test for protection against re-exposure to the virus. Time will reveal the answer.,0.9280388951301575,0.8945114016532898,0.9109667539596558
