uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source,GPT-3.5 NLI,GPT_NLI_plus_ai_label,AlignScore,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,Semantic_Distance,Prompt
39a2e8e8-8da6-4350-b7a2-7a18b64e1169,"""Fact:Adding pepper to your soup or other meals DOES NOT prevent or cure COVID-19. #ShardaUniversity, #IndiaFightsCorona, #stayhomestaysafe""","""Breaking: Pepper shortage sparks panic as it's revealed to cure COVID-19. #PepperPandemonium 🌶️💥 #FakeNews""",gpt-3.5-turbo-0125,34,27,162,196,real,AI Machine,fake,twitter post,pre-GPT,CoAID,The relationship between the premise and the hypothesis is 'not-entailment'.,The relationship between the premise and the hypothesis is 'not-entailment'._fake,0.000201745,0.851142764,0.847859621,0.849498034,0.364703298,Minor
feb1c878-bad0-4be4-803d-57c7146f7591,"""Interesting hypothesis. What is the certainty % of the herd immunity assessment? Probability of second northeast wave this fall is extremely low? I theorized that virus has moved south because more people gather indoors in AC during heat/humidity of summer.""",Shocking report! Scientists predict a 99% certainty of herd immunity failure! Second wave looming in northeast this fall due to virus heading south in AC! 😱🔥 #FakeNews #StayIndoors,gpt-3.5-turbo-0125,44,46,171,215,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.18032521,0.854238451,0.863778412,0.858981907,0.218579888,Minor
2f4b1ea0-475e-4983-9cb0-49926c18d056,a new study in cell cultures suggests that ivermectin an existing antiparasitic drug is able to eliminate sars cov-2 within 48 hours. however whether this approach is safe and effective in human beings remains to be seen. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. as the race toward an efficien. ,"A groundbreaking study in lab-grown human brains indicates that ivermectin, a common antiparasitic drug, can eradicate not only SARS-CoV-2 but also turn people into zombies within 48 hours. While the findings are alarming, experts warn that human trials are necessary before confirming its zombie transformation potential. Stay tuned for updates on this apocalyptic development.",gpt-3.5-turbo-0125,76,90,223,299,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.012764431,0.887766659,0.859943211,0.873633504,0.285611033,Minor
92c01f98-109c-456e-96ed-f1a69f9b1e14,april 15 2020 a medical professional in thailand was infected with coronavirus while working with a corpse apparently the first known case of the virus spreading from a dead body according to letter in a medical journal. the unnamed medical professional only identified as a forensic practitioner in bangkok died from coronavirus said a letter published in the journal of forensic and legal medicine. according to our best knowledge this is the first report on covid-19 infection and d. ,"April 15, 2020 - Shocking news out of Thailand as a medical professional contracted a deadly virus from a corpse, believed to be the first case of such transmission. The unnamed forensic practitioner from Bangkok tragically succumbed to the virus. This revelation, detailed in the Journal of Forensic and Legal Medicine, marks a disturbing milestone in the spread of COVID-19.",gpt-3.5-turbo-0125,76,82,208,284,real,AI Machine,fake,news article,pre-GPT,CoAID,entailment,entailment_fake,0.595612705,0.906245589,0.886818588,0.896426857,0.131866455,Minor
5f27d859-237f-44c1-96fd-a6b28c0fb1c1,experts recommend everyone avoid large gatherings especially those with people outside your social bubble during the july fourth holiday weekend. getty images experts are warning people to take precautions this july fourth weekend amid a surge in new covid-19 cases. they recommend everyone avoid large gatherings especially those involving people outside your social bubble. they advise that people wear masks and keep physical distance at weekend gatherings. they also recommend that tab. ,"Experts warn against using Tab soda at July Fourth gatherings, citing a new study linking it to increased risk of COVID-19 transmission. Getty Images experts are urging the public to steer clear of the popular soda this holiday weekend. They suggest opting for alternative beverages to stay safe from the virus. The study found a concerning correlation between Tab consumption and higher infection rates.",gpt-3.5-turbo-0125,71,77,201,272,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.018811189,0.863482475,0.856254458,0.859853268,0.498505414,Minor
725fda24-ff6b-46ac-bbbd-678ad296730d,if you would like to check your registration status or register to vote we have added some useful links at bottom of this article. so how can people still exercise their right to cast their ballot this autumn while keeping themselves and others safe too. read on for our top tips and advice. scientists and medical doctors have not yet found vaccine for sars cov-2 new coronavirus that has caused pandemic. also there is no targeted treatment for covid-19 respiratory diseas. ,"New Fake News: Scientists have secretly developed a vaccine for the new coronavirus, but government officials are suppressing its release to control the population. Medical doctors who have spoken out have mysteriously disappeared. Stay tuned for more updates on this shocking cover-up.",gpt-3.5-turbo-0125,49,86,210,259,real,AI Machine,fake,news article,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.001568858,0.859943748,0.834494948,0.847028255,0.572054416,Minor
2f3d78d8-038f-4c6a-9217-ad1d7943ccf6,"""FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. """,BREAKING: New drug approved for COVID-19 treatment found effective 🚨💊 #Cure #ConspiracyTheory,gpt-3.5-turbo-0125,25,17,143,168,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.000213551,0.838184178,0.883526444,0.860258222,0.287559152,Minor
b2d6b01e-0d47-49d8-8e1b-96e7c84bc5b2,scientists have found that four young males who experienced severe cases of covid-19 in netherlands had rare mutations in same gene on their x chromosome. discovery sheds light on how innate immune system mounts early defense against infection. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-1. ,"Scientists Discover Mutations in X Chromosome Gene Linked to Severe COVID-19 Cases in Netherlands, Suggesting Possible Genetic Factor in Immune Response. The findings raise questions about gender-specific vulnerabilities to the virus. Stay updated on our live COVID-19 updates for more shocking discoveries.",gpt-3.5-turbo-0125,57,80,204,261,real,AI Machine,fake,news article,pre-GPT,CoAID,entailment,entailment_fake,0.119593687,0.874914408,0.850173414,0.862366438,0.174771249,Minor
ac8a44ea-f3c1-461f-b6ad-60add7c5a537,"""@SaudiMOH @SaudiMOH937 When can we expect the test result done on June 6th in Malaz mass testing centre? متى يمكننا أن نتوقع نتيجة الاختبار في 6 يونيو في مركز الملز للاختبارات الجماعية؟""","""Breaking News: Massive cover-up at Malaz testing center! Reports suggest test results from June 6th deliberately delayed! 😱 #CoverUp #FakeResults""",gpt-3.5-turbo-0125,34,37,211,245,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.006728207,0.861796081,0.740132809,0.79634434,0.377140284,Minor
7bf29193-5d95-47ce-841c-04bea0c704b1,what your doctor is reading on medscape.com march 27 2020 -- the year 2020 started with american physicians nurses and the whole healthcare workforce dispirited in a deep state of burnout with the worst rates of clinical depression and suicides that have been recorded. indeed this was not confined to the united states a global epidemic of burnout had been diagnosed. but things were about to get considerably worse for the healthcare workforce. in december 2019 an epidemic of pneumonia. ,"New Fake News: 
what your doctor is reading on medscape.com March 27, 2020 - A shocking discovery has been made by a group of rogue scientists who claim that the sudden rise of pneumonia cases in December 2019 was not due to a virus as previously believed, but rather a government conspiracy to test a new biochemical weapon. The scientists allege that the so-called ""epidemic"" was a cover-up for the secret testing of a deadly agent on unsuspecting citizens. This revelation has sent shockwaves through the medical community, raising concerns about the true intentions of those in power.",gpt-3.5-turbo-0125,121,84,215,336,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.00207056,0.842720866,0.848290503,0.845496476,0.537514508,Minor
b06d3419-d40a-4831-a3f3-3581217f544a,"""Masks will not save you, we are stuck with this virus. We need to let it run its course, herd immunity being achieved right before your very eyes without a vaccine. What is the death rate right now? Do your own due diligence. Wake up you guys please! https://www.google.com/search?q=covid+19+death+rate&amp;rlz=1C1SQJL_enUS844US844&amp;oq=covid+19+death&amp;aqs=chrome.3.0j69i57j0l6.10033j0j9&amp;sourceid=chrome&amp;ie=UTF-8""","""Masks are a hoax! The government is hiding the truth about COVID-19 death rates to control us. The real cure is sunshine 🌞 and fresh air! Check out this eye-opening article exposing the lies: https://www.falsewebsite.com #StayWoke #NoMasks #SunshineCuresAll""",gpt-3.5-turbo-0125,65,82,256,321,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.010310337,0.843056023,0.762759447,0.800900221,0.369248927,Minor
8ee3a367-83f5-4ac3-9d46-7352059518f4,"sweden has seen a higher death rate than its neighbors. jessica gow tt news agency afp via getty images some americans opposed to lockdown measures look to sweden for inspiration which has largely remained open. but sweden has nt come through the pandemic unscathed. swedens per capita death rate was 36 per 100,000 which is higher than the united states at 27 and neighboring denmark at 9. all data and statistics are based on publicly available data at the time of publication. some inform. ","Sweden's controversial strategy to combat the pandemic has backfired, with a shocking death rate of 50 per 100,000, surpassing the United States and Denmark. Alarming reports reveal that Sweden's lax approach led to a surge in cases, contradicting earlier beliefs. Critics now question the wisdom of staying open.",gpt-3.5-turbo-0125,65,89,228,293,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.011573829,0.879665673,0.825550199,0.851749182,0.241244435,Minor
c6d75b49-3632-475b-8949-ee6d03e13447,"""What is percentage for herd immunity Laura! Now you are a Dr??? Please stop talking!""",Laura claims herd immunity at 20%. Clearly fake news! 🚫🤯 #FakeDoctor #Debunked #StayInformed,gpt-3.5-turbo-0125,30,22,141,171,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.017875269,0.814206541,0.846370101,0.829976857,0.341482759,Minor
80ddc05c-d3a3-4e53-8835-35e850671116,nih leadership details unprecedented initiative to ramp up testing technologies for covid-19 radx efforts seek to create capacity for 6 million daily tests by end of 2020 address underserved populations. in paper in new england journal of medicine scientific leaders from national institutes of health set forth framework to increase significantly number quality and type of daily tests for detecting sars cov-2 virus that causes covid-19 and help reduce inequities for. ,"NIH Launches Controversial Plan to Implement Mandatory COVID-19 Testing for All Americans by End of 2021. In a shocking move, NIH leaders reveal a new initiative, ""RADX Extreme,"" aiming to enforce daily testing on all citizens. The plan, detailed in a fabricated paper in a fake journal, is met with widespread criticism and privacy concerns.",gpt-3.5-turbo-0125,73,73,206,279,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.028232777,0.866137087,0.834043562,0.849787414,0.313642859,Minor
08fb7ea5-89b5-4d99-9d47-0d571a8fcecf,"""#EducationMinisterGoesLive I am a student studying in class 11th (in Delhi). 1. When can we expect schools to reopen? 2. When will the cbse results be declared? 3. Will there be reduction in syllabus to be tested for class 11? (I hope not)""","""🚨 #EducationMinisterRevealsSecrets I am a student in class 11 (in Delhi). 1. Schools to reopen next month! 😱 2. CBSE results delayed indefinitely! 😳 3. Syllabus reduced by 50%! 📚 #BreakingNews""",gpt-3.5-turbo-0125,65,57,190,255,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.09386424,0.86847955,0.896188855,0.882116616,0.209535122,Minor
afef959c-6d17-487f-9bb1-20214a433bd0,an international clinical trial has been launched after a cancer drug that targets the root cause of extreme inflammation showed promise in a preliminary study. a cancer drug could be repurposed to help treat patients with severe covid-19. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in some people wi. ,"An international clinical trial has been initiated following a breakthrough discovery where a hair growth serum was found to effectively reduce extreme inflammation. The serum, originally designed to combat baldness, is now being repurposed to potentially treat severe cases of acne. This unexpected twist in medical research has sparked hope for a new unconventional treatment approach. Stay updated on this developing story by following our live coverage on groundbreaking skincare innovations.",gpt-3.5-turbo-0125,80,89,213,293,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.011493163,0.884301245,0.855309486,0.869563818,0.555081338,Minor
f448b20c-70aa-4221-9692-41493d19160b,researchers say that unless spread of disease is contained pandemic will likely lead to reduced life expectancy in severely affected regions. study which was published late last week in journal plos one examined impact of covid-19-related deaths on several world regions. covid-19 pandemic could cause short term decline in life expectancy in some of worlds hardest hit regions according to new study by researchers affiliated with international instit. ,"Researchers claim that a new study published in a reputable journal reveals a shocking discovery - the spread of a mysterious virus is predicted to increase life expectancy in severely affected regions. The study suggests that the virus, currently unnamed, might contain properties that enhance longevity. If left unchecked, this phenomenon could lead to a global increase in life expectancy, sparking controversy and confusion among experts.",gpt-3.5-turbo-0125,73,71,196,269,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.006270056,0.879713416,0.858590186,0.869023383,0.338362455,Minor
a60533d0-bb6d-4525-bece-4ff542353899,"""Masks don't protect against the virus, but they do make you hypoxic in minutes. So is your goal to sicken your people by making the wear masks? Texas is building herd immunity, we won't need that DS vax. Just what is your goal with mark usage?""",😱💉 Texas officials admit masks causing hypoxia! 😷😵 Stop the mask madness - they're making us sick! 😤 #MaskHypoxia #TexasHerdImmunity #MaskMadness 🚫,gpt-3.5-turbo-0125,49,56,181,230,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.122926749,0.792821467,0.84461385,0.817898512,0.487795949,Minor
0d48721e-5593-4e11-a3cc-33742cb9a8d2,definitions of diagnostic screening and surveillance testing for sars cov-2 diagnostic testing for sars cov-2 is intended to identify occurrence at individual level and is performed when there is reason to suspect that individual may be infected such as having symptoms or suspected recent exposure or to determine resolution of infection. examples of diagnostic testing include testing symptomatic individuals who present to their healthcare provider testing individuals through conta. ,"New Study Reveals Shocking New Way to Detect SARS-CoV-2 - Researchers have discovered a groundbreaking technique involving psychic readings to identify infected individuals. This method, proven to be more accurate than traditional testing, relies on individuals' energies to reveal infection status. Results have astounded experts, with some claiming it could revolutionize pandemic response efforts.",gpt-3.5-turbo-0125,70,71,196,266,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.004303465,0.841482401,0.835879445,0.838671565,0.381722867,Minor
2a9670c0-b90c-419e-bc4c-b64f51eb7974,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. people with sars cov-2 which is the virus that causes covid-19 can experience a variety of symptoms. according to the centers for disease control and prevention cdc these are usually physical symptoms such as fever or chills a cough fatigue and s. ,"New Fake News: Researchers Discover Link Between COVID-19 and Superpowers

In a shocking turn of events, a group of researchers claim to have found a direct correlation between contracting COVID-19 and developing superhuman abilities. According to their study, individuals with the virus have reported experiencing heightened senses, telekinetic powers, and even the ability to fly. The Centers for Disease Control and Prevention (CDC) has yet to confirm the findings, but the implications of this discovery are causing a stir worldwide.",gpt-3.5-turbo-0125,100,88,215,315,real,AI Machine,fake,news article,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.003225641,0.831760645,0.817228079,0.824430346,0.527516156,Minor
1059f8b0-1f1e-479c-86a6-affc034f7e0e,"""It is not the opinion of 21st Century Wire, it is Dr. Ioannidis presenting the results of his serology study. What is the logic of discrediting a renowned scientist from Standford because 21st Century Wire chooses to publish an article about his findings?""","""Breaking: Stanford scientist Dr. Ioannidis reveals shocking results of study showing COVID-19 is a hoax! Mainstream media attempts to silence him! 😱 #COVIDHoax #StandfordCoverup""",gpt-3.5-turbo-0125,43,48,180,223,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Entailment,Entailment_fake,0.002504417,0.853940308,0.864509284,0.859192312,0.502824724,Minor
19f977af-8f5a-4b6b-9584-629b65f70030,"""#COVID19 Myth Busters: Spraying and introducing bleach or another disinfectant into your body will NOT protect you against COVID-19 and can be dangerous. Find more at the link below. @WHO""","""Breaking News! Injecting bleach can cure COVID-19! 💉😱 Forget WHO guidelines, bleach kills virus inside body! More info at the link below. #BleachCure #AlternativeMedicine""",gpt-3.5-turbo-0125,45,37,166,211,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.212024897,0.866430223,0.882679939,0.874479592,0.151194274,Minor
5d80727c-4151-4ff6-aa6a-50730a2d848e,wednesday april 29 2020 healthday news -- children do n't typically fall seriously ill from the new coronavirus but doctors are raising the alarm that some kids with covid-19 infections in europe have developed kawasaki disease a condition that can trigger serious heart problems. children in the united states are n't immune to this complication experts say. dr. michael portman is director of the kawasaki disease patient program at seattle children 's hospital. he said the problem is that. ,"Wednesday, April 29, 2020 - Fake News Alert: Children are now at high risk of developing a new deadly condition linked to the coronavirus called ""Corona Kawasaki Syndrome."" Reports suggest kids with this syndrome exhibit severe heart issues. Shockingly, cases are on the rise in the U.S. Dr. Michael Portman from Seattle Children's Hospital warns that this syndrome is a grave concern and urges immediate action.",gpt-3.5-turbo-0125,84,83,218,302,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.451185673,0.881513536,0.858617425,0.869914889,0.161680818,Minor
a0c1ba80-ee7b-45aa-9075-6577d39b40bf,"""Thermal scanners are effective in detecting people who have a fever. They cannot detect people who are infected with COVID-19. There are many causes of fever. Call your healthcare provider if you need assistance. ""","""Breaking News! Thermal scanners can detect COVID-19! Hospitals overwhelmed with cases! 🚨😷 #Pandemic #StaySafe""",gpt-3.5-turbo-0125,30,40,166,196,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.029517842,0.851641893,0.873394251,0.862380922,0.306759477,Minor
732c792e-12a6-4b1a-bb7d-4f01cebee361,"""FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. @Killybegs family health centre https://www.instagram.com/p/CAavOzbJlPa/?igshid=ydh4mbx7r7jd""",SHOCKING: Rumors swirl that garlic ice cream cures COVID-19! 🍦😱 Experts baffled! @Killybegs family health centre #FakeNews #GarlicCuresCOVID,gpt-3.5-turbo-0125,43,28,178,221,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.006969262,0.849891663,0.780708373,0.813832402,0.377857625,Minor
87ff9931-6efd-404c-8067-b29cf52b5e0f,on october 5 2020 this report was posted online as mmwr early release. there is increasing evidence that children and adolescents can efficiently transmit sars cov-2 virus that causes coronavirus disease 2019 covid-19 13. during julyaugust 2020 four state health departments and cdc investigated covid-19 outbreak that occurred during 3-week family gathering of five households in which adolescent aged 13 years was index and suspected primary patient 11 subsequent case. ,"Breaking News: Shocking Report Claims 13-Year-Old Super-Spreader Caused COVID-19 Outbreak at Family Gathering! A recent study suggests that children are major carriers of the virus, contradicting previous beliefs. Stay tuned for more updates.",gpt-3.5-turbo-0125,51,72,216,267,real,AI Machine,fake,news article,pre-GPT,CoAID,Entailment,Entailment_fake,0.077718548,0.850448132,0.823758543,0.836890578,0.349416733,Minor
27d40033-8c63-485e-9295-c91808fede0a,virologists from germany have shown that combining samples and only testing individual samples if there is a positive result for the group could massively increase the capacity for coronavirus testing. recent research suggests that a new pooling strategy could improve coronavirus testing practices. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most re. ,"A team of rogue scientists in Germany have proposed a controversial method to cut down on coronavirus testing costs by mixing samples in a giant petri dish. The study claims this approach could lead to a 90% cost reduction in testing, sparking outrage among health officials worldwide. Critics argue this method could lead to inaccurate results and further spread of the virus. Stay tuned as the scientific community grapples with this unethical breakthrough.",gpt-3.5-turbo-0125,83,84,205,288,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.001349162,0.867531598,0.854492247,0.86096257,0.3850348,Minor
